LATITUDE,LONGITUDE,ID,Mun,CodIBGE,Populacao,Delitos Relacionados à Armas e Munições,Delitos relacionados à Corrupção,Estelionato,Extorsão,Extorsão Mediante Sequestro,Furto,Furto de Veículos,Homicídio Doloso,Latrocínio,Posse de Entorpecentes,Roubo,Roubo de Veículos,Tráfico de Entorpecentes,
-29.30462,-52.428432,53, Boqueirão do Leão, 4302451, 7443, 3, 0, 1, 0, 0, 68, 5, , 0, 0, 3, 0, 0
-28.729089,-54.903507,54, Bossoroca, 4302501, 6333, 6, 0, 2, 0, 0, 66, 3, , 0, 0, 0, 0, 1
-28.365906,-53.771965,55, Bozano, 4302584, 2241, 0, 0, 0, 0, 0, 29, 1, , 0, 1, 0, 0, 0
-27.617348,-53.740514,56, Braga, 4302600, 3597, 7, 0, 0, 0, 0, 45, 2, , 0, 0, 1, 0, 1
-29.550136,-51.594516,57, Brochier, 4302659, 4915, 0, 0, 3, 0, 0, 17, 2, , 0, 0, 4, 0, 0
-30.11792,-51.960057,58, Butiá, 4302709, 21558, 11, 1, 10, 2, 0, 305, 15, , 0, 65, 58, 1, 21
-30.51436,-53.482684,59, Caçapava do Sul, 4302808, 34810, 28, 0, 37, 2, 0, 514, 25, , 1, 42, 40, 1, 15
-29.888295,-54.821998,60, Cacequi, 4302907, 13023, 25, 0, 6, 0, 0, 268, 4, , 0, 22, 10, 0, 13
-30.032988,-52.892756,61, Cachoeira do Sul, 4303004, 86569, 36, 5, 27, 1, 0, 1005, 165, , 0, 158, 152, 8, 120
-29.947222,-51.101606,62, Cachoeirinha, 4303103, 130255, 71, 4, 259, 8, 0, 1737, 280, , 2, 200, 2003, 478, 117
-27.767044,-51.659671,63, Cacique Doble, 4303202, 5181, 1, 0, 2, 0, 0, 28, 1, , 0, 2, 1, 0, 0
-28.290475,-54.645407,64, Caibaté, 4303301, 5002, 8, 0, 6, 0, 0, 38, 2, , 0, 2, 0, 0, 4
-27.279121,-53.42567,65, Caiçara, 4303400, 4629, 6, 0, 0, 0, 0, 53, 0, , 0, 0, 4, 0, 0
