LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
-30.033805,-51.214531,AV OSVALDO ARANHA,R SANTO ANTONIO,ABALROAMENTO,0,2011-01-01T12:30:00,SABADO,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,1,1,2011,12,5
-30.103582,-51.235621,AV OTTO NIEMEYER,,ABALROAMENTO,0,2011-01-01T13:15:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,1,2011,13,1
-30.046363,-51.143544,AV ANTONIO CARVALHO,,CHOQUE,0,2011-01-01T13:20:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,1,2011,13,5
-30.047701,-51.178476,R DR SALVADOR FRANCA,,COLISAO,0,2011-01-01T14:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,1,2011,14,1
-30.042239,-51.134768,AV PROTASIO ALVES,,ABALROAMENTO,0,2011-01-01T17:15:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,1,1,2011,17,5
-30.165619,-51.154657,ESTR JOAO ANTONIO SILVEIRA,,ABALROAMENTO,0,2011-01-01T20:30:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,BOM,NOITE,SUL,1,1,2011,20,5
-30.028907,-51.208469,AV INDEPENDENCIA,R RAMIRO BARCELOS,COLISAO,0,2011-01-01T21:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,1,1,2011,21,1
-30.019538,-51.178035,AV PLINIO BRASIL MILANO,R MARECHAL JOSE INACIO DA SILVA,EVENTUAL,0,2011-01-02T11:44:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,2,1,2011,11,1
-30.028334,-51.219428,TUN NS DA CONCEICAO-ELEVADAS,,ABALROAMENTO,0,2011-01-02T13:25:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,2,1,2011,13,1
-30.148135,-51.203561,AV JUCA BATISTA,,COLISAO,0,2011-01-02T14:11:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,2,1,2011,14,5
-30.115566,-51.211794,AV RODRIGUES DA FONSECA,R ATILIO SUPERTTI,COLISAO,0,2011-01-02T17:15:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,2,1,2011,17,1
-30.037256,-51.232698,AV LOUREIRO DA SILVA,AV AUGUSTO DE CARVALHO,ABALROAMENTO,0,2011-01-02T17:30:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,2,1,2011,17,1
-29.984114,-51.118055,AV ASSIS BRASIL,,QUEDA,0,2011-01-02T18:30:00,DOMINGO,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,2,1,2011,18,5
-30.091242,-51.181104,AV PROF OSCAR PEREIRA,,COLISAO,0,2011-01-02T20:00:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,2,1,2011,20,1
-30.101729,-51.140493,ESTR AFONSO LOURENCO MARIANTE,,ABALROAMENTO,0,2011-01-02T20:15:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,2,1,2011,20,5
-30.034336,-51.217828,AV PAULO GAMA,LG PROF FRANCISCO DE P B DA ROCHA,CHOQUE,0,2011-01-02T23:40:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,1,2011,23,1
-30.034336,-51.217828,AV PAULO GAMA,LG PROF FRANCISCO DE P B DA ROCHA,CHOQUE,0,2011-01-02T23:45:00,DOMINGO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,1,2011,23,1
-30.221192,-51.093034,ESTR DO VAREJAO,,EVENTUAL,0,2011-01-03T03:10:00,SEGUNDA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,1,2011,3,5
-30.032985,-51.151082,AV SATURNINO DE BRITO,,CHOQUE,0,2011-01-03T07:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2011,7,1
-30.001885,-51.128313,AV SERTORIO,AL TRES DE OUTUBRO,ABALROAMENTO,0,2011-01-03T07:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2011,7,1
-30.067265,-51.177187,R TEN ALPOIM,,COLISAO,0,2011-01-03T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,1,2011,7,1
-30.046369,-51.197544,AV IPIRANGA,R VICENTE DA FONTOURA,ABALROAMENTO,0,2011-01-03T10:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2011,10,1
-30.053553,-51.218363,R VISCONDE DO HERVAL,AV ERICO VERISSIMO,ABALROAMENTO,0,2011-01-03T10:35:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,1,2011,10,1
-30.033146,-51.216218,AV OSVALDO ARANHA,,ATROPELAMENTO,0,2011-01-03T11:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2011,11,5
-30.137572,-51.211498,R MORRO ALTO,,ABALROAMENTO,0,2011-01-03T12:15:00,SEGUNDA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,1,2011,12,5
-30.064224,-51.183885,AV BENTO GONCALVES,,COLISAO,0,2011-01-03T12:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,1,2011,12,1
-30.071655,-51.214418,R SEPE TIARAJU,,CHOQUE,0,2011-01-03T13:00:00,SEGUNDA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,1,2011,13,5
-30.040196,-51.184157,AV BAGE,,COLISAO,0,2011-01-03T13:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,3,1,2011,13,1
-30.017525,-51.158963,AV FRANCISCO TREIN,,ABALROAMENTO,0,2011-01-03T13:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,NORTE,3,1,2011,13,1
-30.17027,-51.147649,ESTR BARRO VERMELHO,,ABALROAMENTO,0,2011-01-03T13:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2011,13,1
-30.015539,-51.159281,AV FRANCISCO TREIN,,ABALROAMENTO,0,2011-01-03T14:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2011,14,1
-30.010279,-51.154884,AV ASSIS BRASIL,,COLISAO,0,2011-01-03T14:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2011,14,1
-30.1844,-51.117253,ESTR JOAO DE OLIVEIRA REMIAO,,CHOQUE,0,2011-01-03T14:20:00,SEGUNDA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2011,14,5
-30.052429,-51.187912,R LA PLATA,R BARAO DO AMAZONAS,ABALROAMENTO,0,2011-01-03T15:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2011,15,1
-30.02501,-51.163523,R SAPE,,CHOQUE,0,2011-01-03T15:18:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2011,15,5
-30.028334,-51.219428,TUN NS DA CONCEICAO-ELEVADAS,,COLISAO,0,2011-01-03T15:21:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,3,1,2011,15,1
-30.081353,-51.211379,AV TERESOPOLIS,,ABALROAMENTO,0,2011-01-03T15:30:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NUBLADO,DIA,SUL,3,1,2011,15,1
-30.049315,-51.209965,AV JOAO PESSOA,AV PRINCESA ISABEL,CHOQUE,0,2011-01-03T15:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2011,15,1
-29.988631,-51.12136,R SENHOR DO BOM FIM,,COLISAO,0,2011-01-03T15:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,1,2011,15,5
-30.017733,-51.20879,AV FARRAPOS,,CHOQUE,0,2011-01-03T16:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2011,16,1
-30.030639,-51.10652,AV MARTIM FELIX BERTA,,QUEDA,0,2011-01-03T16:10:00,SEGUNDA-FEIRA,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2011,16,5
-30.095084,-51.225668,AV VICENTE MONTEGGIA,AV NONOAI,COLISAO,0,2011-01-03T16:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2011,16,1
-30.038462,-51.174402,AV PROTASIO ALVES,AV CARLOS GOMES,ABALROAMENTO,0,2011-01-03T16:50:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,LESTE,3,1,2011,16,1
-30.127151,-51.242401,AV CEL MARCOS,TRAV PEDRA REDONDA,EVENTUAL,0,2011-01-03T17:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2011,17,1
-30.075927,-51.243441,AV EDVALDO PEREIRA PAIVA,AV PADRE CACIQUE,ABALROAMENTO,0,2011-01-03T18:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,1,2011,18,1
-30.003094,-51.171611,AV SERTORIO,,CHOQUE,0,2011-01-03T19:10:00,SEGUNDA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2011,19,1
-30.103792,-51.25265,AV WENCESLAU ESCOBAR,,ABALROAMENTO,0,2011-01-03T19:15:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,1,2011,19,5
-30.010139,-51.190439,R CARLOS VON KOSERITZ,,CHOQUE,0,2011-01-03T21:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2011,21,1
-30.09382,-51.215811,AV NONOAI,,CHOQUE,0,2011-01-04T01:00:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,4,1,2011,1,5
-30.065294,-51.21232,AV DR CARLOS BARBOSA,,QUEDA,0,2011-01-04T05:10:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,4,1,2011,5,5
-30.039631,-51.171646,AV PROTASIO ALVES,R PROF CRISTIANO FISCHER,ABALROAMENTO,0,2011-01-04T06:40:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2011,6,5
-30.010702,-51.201422,AV SAO PEDRO,AV PERNAMBUCO,COLISAO,0,2011-01-04T07:15:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,7,1
-30.018407,-51.170763,R AZEVEDO SODRE,,ABALROAMENTO,0,2011-01-04T07:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,7,1
-30.031456,-51.219973,R SARMENTO LEITE,TUN NS DA CONCEICAO-AC RUA SARMENTO LEITE,CHOQUE,0,2011-01-04T07:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,1,2011,7,1
-30.005827,-51.175202,R SAO NICOLAU,R PIAUI,ABALROAMENTO,0,2011-01-04T08:21:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,8,1
-30.055066,-51.199183,AV BENTO GONCALVES,,COLISAO,0,2011-01-04T09:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2011,9,1
-30.035459,-51.237987,R DEMETRIO RIBEIRO,,ABALROAMENTO,0,2011-01-04T09:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,4,1,2011,9,1
-30.042427,-51.146162,AV PROTASIO ALVES,,COLISAO,0,2011-01-04T10:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,4,1,2011,10,1
-30.049315,-51.209965,AV JOAO PESSOA,AV PRINCESA ISABEL,ABALROAMENTO,0,2011-01-04T10:05:00,TERCA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2011,10,1
-30.146856,-51.209465,AV JUCA BATISTA,,ABALROAMENTO,0,2011-01-04T10:10:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,4,1,2011,10,1
-30.007847,-51.192212,AV BRASIL,,ABALROAMENTO,0,2011-01-04T10:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,10,1
-30.017991,-51.200177,AV CRISTOVAO COLOMBO,R DR TIMOTEO,ABALROAMENTO,0,2011-01-04T10:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,10,1
-30.059457,-51.203288,R SAO FRANCISCO DE ASSIS,,CHOQUE,0,2011-01-04T11:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,4,1,2011,11,1
-30.04862,-51.1946,AV CEL LUCAS DE OLIVEIRA,,COLISAO,0,2011-01-04T12:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2011,12,1
-30.033923,-51.151198,AV SATURNINO DE BRITO,AV IPE,COLISAO,0,2011-01-04T12:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,4,1,2011,12,1
-30.100772,-51.248896,AV WENCESLAU ESCOBAR,,ABALROAMENTO,0,2011-01-04T13:15:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2011,13,1
-30.013411,-51.110985,R JOSE CARLOS DE SOUZA LOBO,,CHOQUE,0,2011-01-04T13:18:00,TERCA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2011,13,1
-30.000076,-51.161428,AV SERTORIO,,ABALROAMENTO,0,2011-01-04T13:40:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2011,13,1
-30.06408,-51.175094,AV IPIRANGA,,COLISAO,0,2011-01-04T14:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2011,14,5
-30.034842,-51.226535,R CEL FERNANDO MACHADO,,ABALROAMENTO,0,2011-01-04T14:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2011,14,1
-30.026418,-51.185458,R ANITA GARIBALDI,,COLISAO,0,2011-01-04T14:40:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,14,1
-30.005608,-51.098656,AV JOAO FERREIRA JARDIM,,ABALROAMENTO,0,2011-01-04T14:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2011,14,1
-30.146024,-51.175822,ESTR GEDEON LEITE,,ABALROAMENTO,0,2011-01-04T14:50:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,4,1,2011,14,1
-30.029123,-51.185124,R PEDRO IVO,R PEDRO CHAVES BARCELOS,ABALROAMENTO,0,2011-01-04T15:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,15,1
-29.981009,-51.127753,AV SOUZA MELO,,COLISAO,0,2011-01-04T15:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,1,2011,15,1
-30.103599,-51.248077,R GEN RONDON,,ABALROAMENTO,0,2011-01-04T15:15:00,TERCA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2011,15,5
-30.024463,-51.193256,R EUDORO BERLINK,,CHOQUE,0,2011-01-04T15:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,15,1
-30.004786,-51.199052,R CAIRU,,ABALROAMENTO,0,2011-01-04T15:25:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2011,15,1
-30.058309,-51.165393,R ALBION,,COLISAO,0,2011-01-04T15:34:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,15,1
-30.031017,-51.166266,R CARLOS HUBER,,COLISAO,0,2011-01-04T15:50:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,15,1
-30.000541,-51.196006,AV SERTORIO,,CHOQUE,0,2011-01-04T16:25:00,TERCA-FEIRA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,1,2011,16,5
-30.12584,-51.199685,ESTR DAS TRES MENINAS,,QUEDA,0,2011-01-04T16:40:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2011,16,5
-30.01256,-51.200635,AV FARRAPOS,,COLISAO,0,2011-01-04T16:44:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,1,2011,16,1
-29.991294,-51.126267,AV ASSIS BRASIL,,COLISAO,0,2011-01-04T17:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,4,1,2011,17,1
-30.050231,-51.194853,AV IPIRANGA,R LA PLATA,COLISAO,0,2011-01-04T17:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,17,1
-30.032012,-51.198953,R CASTRO ALVES,,COLISAO,0,2011-01-04T17:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,17,1
-30.060796,-51.215052,AV CEL GASTAO HASLOCHER MAZERON,,ABALROAMENTO,0,2011-01-04T17:25:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2011,17,1
-30.043008,-51.203917,AV IPIRANGA,R SILVA SO,CHOQUE,0,2011-01-04T17:29:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2011,17,1
-30.055403,-51.188475,AV IPIRANGA,R GUILHERME ALVES,ABALROAMENTO,0,2011-01-04T17:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2011,17,5
-30.017481,-51.188611,AV CRISTOVAO COLOMBO,R FELICISSIMO DE AZEVEDO,COLISAO,0,2011-01-04T17:30:00,TERCA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2011,17,1
-30.053412,-51.181745,R DR SALVADOR FRANCA,,COLISAO,0,2011-01-04T17:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2011,17,1
-29.993865,-51.129222,AV ASSIS BRASIL,,ABALROAMENTO,0,2011-01-04T17:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,4,1,2011,17,1
-30.072448,-51.219632,AV MOAB CALDAS,,ATROPELAMENTO,0,2011-01-04T17:45:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2011,17,5
-30.025392,-51.175368,R TOMAZ GONZAGA,,ABALROAMENTO,0,2011-01-04T18:05:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,4,1,2011,18,5
-30.030915,-51.224739,AV SENADOR SALGADO FILHO,R DR FLORES,ABALROAMENTO,0,2011-01-04T18:10:00,TERCA-FEIRA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,4,1,2011,18,1
-30.16875,-51.159033,AV EDGAR PIRES DE CASTRO,,EVENTUAL,0,2011-01-04T18:20:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,SUL,4,1,2011,18,5
-30.065343,-51.170432,R DONA FIRMINA,,ABALROAMENTO,0,2011-01-04T18:30:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,NOITE,LESTE,4,1,2011,18,5
-30.042948,-51.228768,AV AURELIANO DE FIGUEIREDO PINTO,AV BORGES DE MEDEIROS,ABALROAMENTO,0,2011-01-04T19:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,4,1,2011,19,1
-29.998297,-51.097706,R DOS MAIAS,,ABALROAMENTO,0,2011-01-04T19:20:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,4,1,2011,19,5
-30.042671,-51.233337,AV EDVALDO PEREIRA PAIVA,ESP HELY LOPES MEIRELLES,COLISAO,0,2011-01-04T19:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,4,1,2011,19,1
-29.988967,-51.168475,AV SEVERO DULLIUS,,ABALROAMENTO,0,2011-01-04T19:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,4,1,2011,19,5
